Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin %,Year
CA-2019-122567,2019-02-16,2019-02-21,standard class,MN-17935,Michael Nguyen,consumer,United States,Dallas,Texas,75220,central,OFF-AP-10001303,office supplies,appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93,-175.0,2019
CA-2019-154165,2019-02-17,2019-02-24,standard class,DL-13315,Delfina Latchford,consumer,United States,Chicago,Illinois,60653,central,OFF-AR-10003631,office supplies,art,Staples in misc. colors,54.208,14,0.2,8.8088,16.25,2019
CA-2019-152905,2019-02-18,2019-02-24,standard class,AB-10015,Aaron Bergman,consumer,United States,Arlington,Texas,76017,central,OFF-ST-10000321,office supplies,storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,-20.0,2019
US-2019-165589,2019-02-18,2019-02-18,same day,TB-21595,Troy Blackwell,consumer,United States,Lubbock,Texas,79424,central,FUR-FU-10002396,furniture,furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322,-44.99999999999999,2019
CA-2019-109491,2019-02-20,2019-02-26,standard class,LC-16930,Linda Cazamias,corporate,United States,Richmond,Indiana,47374,central,TEC-AC-10001284,technology,accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0.0,22.4316,36.0,2019
CA-2019-109491,2019-02-20,2019-02-26,standard class,LC-16930,Linda Cazamias,corporate,United States,Richmond,Indiana,47374,central,FUR-FU-10000221,furniture,furnishings,"Master Caster Door Stop, Brown",20.32,4,0.0,6.9088,34.0,2019
CA-2019-164903,2019-02-20,2019-02-24,standard class,SR-20740,Steven Roelle,home office,United States,Los Angeles,California,90049,west,OFF-PA-10003363,office supplies,paper,Xerox 204,12.96,2,0.0,6.2208,47.99999999999999,2019
CA-2019-165540,2019-02-21,2019-02-25,standard class,TM-21010,Tamara Manning,consumer,United States,Woodstock,Illinois,60098,central,OFF-BI-10004094,office supplies,binders,GBC Standard Plastic Binding Systems Combs,8.85,5,0.8,-13.7175,-155.0,2019
CA-2019-133354,2019-02-22,2019-02-24,first class,SA-20830,Sue Ann Reed,consumer,United States,Moreno Valley,California,92553,west,OFF-PA-10001800,office supplies,paper,Xerox 220,19.44,3,0.0,9.3312,48.00000000000001,2019
CA-2019-103744,2019-02-23,2019-02-27,standard class,MG-17875,Michael Grace,home office,United States,El Paso,Texas,79907,central,OFF-LA-10004425,office supplies,labels,Staple-on labels,6.936,3,0.2,2.3409,33.75,2019
CA-2019-103744,2019-02-23,2019-02-27,standard class,MG-17875,Michael Grace,home office,United States,El Paso,Texas,79907,central,OFF-BI-10000320,office supplies,binders,GBC Plastic Binding Combs,4.428,3,0.8,-6.8634,-155.0,2019
US-2019-137680,2019-02-24,2019-03-02,standard class,JH-15430,Jennifer Halladay,consumer,United States,Medford,Oregon,97504,west,OFF-PA-10000174,office supplies,paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024,33.75,2019
US-2019-137680,2019-02-24,2019-03-02,standard class,JH-15430,Jennifer Halladay,consumer,United States,Medford,Oregon,97504,west,OFF-PA-10000069,office supplies,paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3,0.2,7.6869,33.75,2019
CA-2019-156545,2019-02-27,2019-03-03,first class,JS-16030,Joy Smith,consumer,United States,Columbus,Ohio,43229,east,OFF-AR-10003560,office supplies,art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,17.5,2019
CA-2019-113880,2019-03-01,2019-03-05,standard class,VF-21715,Vicky Freymann,home office,United States,Elmhurst,Illinois,60126,central,FUR-CH-10000863,furniture,chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.1172,-27.142857142857142,2019
CA-2019-104269,2019-03-01,2019-03-06,second class,DB-13060,Dave Brooks,consumer,United States,Seattle,Washington,98115,west,FUR-CH-10004063,furniture,chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,11.25,2019
CA-2019-131009,2019-03-01,2019-03-05,standard class,SC-20380,Shahid Collister,consumer,United States,El Paso,Texas,79907,central,FUR-CH-10001270,furniture,chairs,Harbour Creations Steel Folding Chair,362.25,6,0.3,0.0,0.0,2019
CA-2019-131009,2019-03-01,2019-03-05,standard class,SC-20380,Shahid Collister,consumer,United States,El Paso,Texas,79907,central,OFF-FA-10004395,office supplies,fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,0.2,-3.5325,-18.75,2019
US-2019-143707,2019-03-01,2019-03-05,standard class,HR-14770,Hallie Redmond,home office,United States,New York City,New York,10035,east,TEC-PH-10003655,technology,phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,0.0,1.6038,27.0,2019
CA-2019-168312,2019-03-01,2019-03-07,standard class,GW-14605,Giulietta Weimer,consumer,United States,Houston,Texas,77036,central,FUR-TA-10001866,furniture,tables,Bevis Round Conference Room Tables and Bases,376.509,3,0.3,-43.0296,-11.428571428571429,2019
CA-2019-168312,2019-03-01,2019-03-07,standard class,GW-14605,Giulietta Weimer,consumer,United States,Houston,Texas,77036,central,OFF-ST-10003692,office supplies,storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,0.2,8.5845,6.25,2019
CA-2019-131009,2019-03-01,2019-03-05,standard class,SC-20380,Shahid Collister,consumer,United States,El Paso,Texas,79907,central,OFF-ST-10001469,office supplies,storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716,-17.5,2019
CA-2019-113880,2019-03-01,2019-03-05,standard class,VF-21715,Vicky Freymann,home office,United States,Elmhurst,Illinois,60126,central,OFF-PA-10003036,office supplies,paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,32.49999999999999,2019
CA-2019-131009,2019-03-01,2019-03-05,standard class,SC-20380,Shahid Collister,consumer,United States,El Paso,Texas,79907,central,FUR-FU-10001095,furniture,furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6,0.6,-34.9536,-55.00000000000001,2019
CA-2019-107524,2019-03-02,2019-03-08,standard class,KN-16705,Kristina Nunn,home office,United States,New York City,New York,10009,east,OFF-PA-10000587,office supplies,paper,"Array Parchment Paper, Assorted Colors",36.4,5,0.0,17.472,48.00000000000001,2019
CA-2019-107524,2019-03-02,2019-03-08,standard class,KN-16705,Kristina Nunn,home office,United States,New York City,New York,10009,east,OFF-EN-10001990,office supplies,envelopes,Staple envelope,11.36,2,0.0,5.3392,47.0,2019
CA-2019-111157,2019-03-02,2019-03-06,standard class,NH-18610,Nicole Hansen,corporate,United States,Philadelphia,Pennsylvania,19120,east,TEC-AC-10004353,technology,accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13,21.250000000000004,2019
CA-2019-111157,2019-03-02,2019-03-06,standard class,NH-18610,Nicole Hansen,corporate,United States,Philadelphia,Pennsylvania,19120,east,OFF-PA-10000327,office supplies,paper,Xerox 1971,3.424,1,0.2,1.07,31.25,2019
CA-2019-155852,2019-03-03,2019-03-07,second class,AJ-10945,Ashley Jarboe,consumer,United States,Wilmington,North Carolina,28403,south,OFF-AR-10003560,office supplies,art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,17.5,2019
US-2019-127978,2019-03-03,2019-03-08,standard class,JS-15595,Jill Stevenson,corporate,United States,Columbus,Ohio,43229,east,FUR-BO-10001972,furniture,bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.617,-66.0,2019
CA-2019-105648,2019-03-03,2019-03-07,standard class,EJ-14155,Eva Jacobs,consumer,United States,San Diego,California,92037,west,FUR-TA-10002958,furniture,tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-23.4882,-3.75,2019
CA-2019-127964,2019-03-03,2019-03-08,standard class,AP-10720,Anne Pryor,home office,United States,New York City,New York,10035,east,TEC-PH-10004700,technology,phones,PowerGen Dual USB Car Charger,9.99,1,0.0,4.5954,46.0,2019
CA-2019-127964,2019-03-03,2019-03-08,standard class,AP-10720,Anne Pryor,home office,United States,New York City,New York,10035,east,OFF-BI-10004593,office supplies,binders,Ibico Laser Imprintable Binding System Covers,125.76,3,0.2,40.872,32.5,2019
US-2019-127978,2019-03-03,2019-03-08,standard class,JS-15595,Jill Stevenson,corporate,United States,Columbus,Ohio,43229,east,OFF-LA-10000305,office supplies,labels,Avery 495,15.12,3,0.2,4.914,32.5,2019
US-2019-127978,2019-03-03,2019-03-08,standard class,JS-15595,Jill Stevenson,corporate,United States,Columbus,Ohio,43229,east,OFF-ST-10002486,office supplies,storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-10.0512,-22.5,2019
CA-2019-127964,2019-03-03,2019-03-08,standard class,AP-10720,Anne Pryor,home office,United States,New York City,New York,10035,east,OFF-BI-10003429,office supplies,binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.1785,36.25,2019
CA-2019-117016,2019-03-04,2019-03-09,standard class,SC-20095,Sanjit Chand,consumer,United States,Margate,Florida,33063,south,OFF-AR-10001374,office supplies,art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,3,0.2,2.3328,15.000000000000002,2019
CA-2019-116239,2019-03-04,2019-03-04,same day,CL-12565,Clay Ludtke,consumer,United States,Columbia,South Carolina,29203,south,OFF-ST-10001370,office supplies,storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745,5.0,2019
CA-2019-169061,2019-03-05,2019-03-08,second class,AB-10150,Aimee Bixby,consumer,United States,Yonkers,New York,10701,east,OFF-PA-10001878,office supplies,paper,Xerox 1891,97.82,2,0.0,45.9754,47.0,2019
CA-2019-169061,2019-03-05,2019-03-08,second class,AB-10150,Aimee Bixby,consumer,United States,Yonkers,New York,10701,east,OFF-AR-10000588,office supplies,art,Newell 345,59.52,3,0.0,15.4752,26.0,2019
CA-2019-169061,2019-03-05,2019-03-08,second class,AB-10150,Aimee Bixby,consumer,United States,Yonkers,New York,10701,east,TEC-AC-10002001,technology,accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.0,177.5889,37.0,2019
CA-2019-169061,2019-03-05,2019-03-08,second class,AB-10150,Aimee Bixby,consumer,United States,Yonkers,New York,10701,east,OFF-SU-10000381,office supplies,supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0.0,5.3998,29.0,2019
CA-2019-169061,2019-03-05,2019-03-08,second class,AB-10150,Aimee Bixby,consumer,United States,Yonkers,New York,10701,east,OFF-BI-10001617,office supplies,binders,GBC Wire Binding Combs,49.632,6,0.2,16.7508,33.75,2019
CA-2019-104563,2019-03-07,2019-03-12,standard class,CM-12715,Craig Molinari,corporate,United States,Seattle,Washington,98103,west,FUR-CH-10004495,furniture,chairs,"Global Leather and Oak Executive Chair, Black",481.568,2,0.2,54.1764,11.25,2019
CA-2019-104563,2019-03-07,2019-03-12,standard class,CM-12715,Craig Molinari,corporate,United States,Seattle,Washington,98103,west,FUR-CH-10002780,furniture,chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,6,0.2,21.8352,5.0,2019
CA-2019-104563,2019-03-07,2019-03-12,standard class,CM-12715,Craig Molinari,corporate,United States,Seattle,Washington,98103,west,OFF-ST-10000934,office supplies,storage,"Contico 72""H Heavy-Duty Storage System",204.9,5,0.0,0.0,0.0,2019
CA-2019-104563,2019-03-07,2019-03-12,standard class,CM-12715,Craig Molinari,corporate,United States,Seattle,Washington,98103,west,OFF-AR-10000390,office supplies,art,Newell Chalk Holder,20.65,5,0.0,9.499,46.00000000000001,2019
CA-2019-156587,2019-03-07,2019-03-08,first class,AB-10015,Aaron Bergman,consumer,United States,Seattle,Washington,98103,west,FUR-CH-10004477,furniture,chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,5.4801,11.25,2019
US-2019-131982,2019-03-07,2019-03-11,second class,NP-18685,Nora Pelletier,home office,United States,Des Moines,Washington,98198,west,OFF-BI-10004224,office supplies,binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,31.25,2019
CA-2019-156587,2019-03-07,2019-03-08,first class,AB-10015,Aaron Bergman,consumer,United States,Seattle,Washington,98103,west,OFF-AR-10001427,office supplies,art,Newell 330,17.94,3,0.0,4.6644,26.0,2019
CA-2019-156587,2019-03-07,2019-03-08,first class,AB-10015,Aaron Bergman,consumer,United States,Seattle,Washington,98103,west,OFF-ST-10002344,office supplies,storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0.0,4.8588,2.0,2019
US-2019-140116,2019-03-10,2019-03-17,standard class,KT-16480,Kean Thornton,consumer,United States,Denver,Colorado,80219,west,OFF-AR-10001044,office supplies,art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,0.2,9.3564,11.25,2019
US-2019-140116,2019-03-10,2019-03-17,standard class,KT-16480,Kean Thornton,consumer,United States,Denver,Colorado,80219,west,OFF-ST-10000078,office supplies,storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,0.2,-15.9102,-2.5,2019
US-2019-100279,2019-03-10,2019-03-14,standard class,SW-20275,Scott Williamson,consumer,United States,Royal Oak,Michigan,48073,central,OFF-PA-10002259,office supplies,paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0.0,10.7424,48.00000000000001,2019
US-2019-103338,2019-03-11,2019-03-15,standard class,RB-19435,Richard Bierner,consumer,United States,Roseville,California,95661,west,OFF-AR-10001770,office supplies,art,Economy #2 Pencils,7.98,3,0.0,2.0748,26.0,2019
CA-2019-114790,2019-03-11,2019-03-13,second class,FM-14215,Filia McAdams,corporate,United States,Richmond,Kentucky,40475,south,OFF-AP-10002578,office supplies,appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0.0,38.1576,26.0,2019
CA-2019-166884,2019-03-11,2019-03-16,second class,CK-12205,Chloris Kastensmidt,consumer,United States,Columbus,Ohio,43229,east,FUR-FU-10003981,furniture,furnishings,Eldon Wave Desk Accessories,8.32,5,0.2,2.288,27.5,2019
CA-2019-166884,2019-03-11,2019-03-16,second class,CK-12205,Chloris Kastensmidt,consumer,United States,Columbus,Ohio,43229,east,OFF-FA-10001561,office supplies,fasteners,Stockwell Push Pins,10.464,6,0.2,1.7004,16.249999999999996,2019
CA-2019-114790,2019-03-11,2019-03-13,second class,FM-14215,Filia McAdams,corporate,United States,Richmond,Kentucky,40475,south,TEC-AC-10000710,technology,accessories,Maxell DVD-RAM Discs,32.96,2,0.0,14.1728,43.0,2019
CA-2019-114790,2019-03-11,2019-03-13,second class,FM-14215,Filia McAdams,corporate,United States,Richmond,Kentucky,40475,south,OFF-PA-10000213,office supplies,paper,Xerox 198,14.94,3,0.0,7.0218,47.0,2019
CA-2019-158337,2019-03-11,2019-03-14,second class,KA-16525,Kelly Andreada,consumer,United States,New York City,New York,10024,east,OFF-PA-10002137,office supplies,paper,"Southworth 100% Résumé Paper, 24lb.",108.92,14,0.0,49.014,45.0,2019
CA-2019-114790,2019-03-11,2019-03-13,second class,FM-14215,Filia McAdams,corporate,United States,Richmond,Kentucky,40475,south,TEC-PH-10000984,technology,phones,Panasonic KX-TG9471B,587.97,3,0.0,164.6316,28.0,2019
US-2019-125521,2019-03-14,2019-03-19,standard class,CK-12325,Christine Kargatis,home office,United States,Chesapeake,Virginia,23320,south,FUR-CH-10003379,furniture,chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0.0,284.98,25.0,2019
CA-2019-157623,2019-03-14,2019-03-18,standard class,DK-13225,Dean Katz,corporate,United States,Huntington Beach,California,92646,west,OFF-PA-10001204,office supplies,paper,Xerox 1972,10.56,2,0.0,4.752,44.99999999999999,2019
CA-2019-100293,2019-03-14,2019-03-18,standard class,NF-18475,Neil Französisch,home office,United States,Jacksonville,Florida,32216,south,OFF-PA-10000176,office supplies,paper,Xerox 1887,91.056,6,0.2,31.8696,35.0,2019
CA-2019-114510,2019-03-14,2019-03-19,standard class,JF-15295,Jason Fortune-,consumer,United States,Logan,Utah,84321,west,OFF-BI-10001617,office supplies,binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672,33.75,2019
CA-2019-114510,2019-03-14,2019-03-19,standard class,JF-15295,Jason Fortune-,consumer,United States,Logan,Utah,84321,west,OFF-ST-10000736,office supplies,storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0.0,3.2392,4.0,2019
CA-2019-114510,2019-03-14,2019-03-19,standard class,JF-15295,Jason Fortune-,consumer,United States,Logan,Utah,84321,west,TEC-AC-10004877,technology,accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,0.0,6.624,8.0,2019
CA-2019-114510,2019-03-14,2019-03-19,standard class,JF-15295,Jason Fortune-,consumer,United States,Logan,Utah,84321,west,OFF-ST-10003221,office supplies,storage,Staple magnet,21.36,2,0.0,5.7672,27.0,2019
CA-2019-114510,2019-03-14,2019-03-19,standard class,JF-15295,Jason Fortune-,consumer,United States,Logan,Utah,84321,west,OFF-BI-10003007,office supplies,binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.1656,32.5,2019
CA-2019-157623,2019-03-14,2019-03-18,standard class,DK-13225,Dean Katz,corporate,United States,Huntington Beach,California,92646,west,OFF-AR-10003723,office supplies,art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0.0,1.2506,37.0,2019
CA-2019-152618,2019-03-14,2019-03-17,first class,RB-19465,Rick Bensley,home office,United States,Chicago,Illinois,60653,central,TEC-MA-10003626,technology,machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047,27.142857142857142,2019
CA-2019-152618,2019-03-14,2019-03-17,first class,RB-19465,Rick Bensley,home office,United States,Chicago,Illinois,60653,central,OFF-PA-10001215,office supplies,paper,Xerox 1963,8.448,2,0.2,2.64,31.25,2019
CA-2019-149958,2019-03-15,2019-03-19,standard class,AS-10240,Alan Shonely,consumer,United States,Tampa,Florida,33614,south,OFF-BI-10001543,office supplies,binders,GBC VeloBinder Manual Binding System,43.188,4,0.7,-31.6712,-73.33333333333333,2019
CA-2019-149958,2019-03-15,2019-03-19,standard class,AS-10240,Alan Shonely,consumer,United States,Tampa,Florida,33614,south,OFF-ST-10001490,office supplies,storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847,12.5,2019
CA-2019-149958,2019-03-15,2019-03-19,standard class,AS-10240,Alan Shonely,consumer,United States,Tampa,Florida,33614,south,FUR-FU-10001756,furniture,furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408,11.25,2019
CA-2019-149958,2019-03-15,2019-03-19,standard class,AS-10240,Alan Shonely,consumer,United States,Tampa,Florida,33614,south,OFF-BI-10000773,office supplies,binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338,-76.66666666666667,2019
CA-2019-149958,2019-03-15,2019-03-19,standard class,AS-10240,Alan Shonely,consumer,United States,Tampa,Florida,33614,south,OFF-PA-10002120,office supplies,paper,Xerox 1889,131.904,3,0.2,47.8152,36.25,2019
CA-2019-157609,2019-03-16,2019-03-21,second class,KN-16705,Kristina Nunn,home office,United States,Raleigh,North Carolina,27604,south,TEC-PH-10002415,technology,phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495,6.25,2019
US-2019-164763,2019-03-17,2019-03-21,standard class,MH-17440,Mark Haberlin,corporate,United States,Jackson,Mississippi,39212,south,OFF-BI-10000605,office supplies,binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0.0,5.3721,47.0,2019
